ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2020-03-01,FIN,GADM,FIN.1_1,Eastern Finland,-0.04944,0.23367,full_february,DAY_OF_WEEK
2020-03-02,FIN,GADM,FIN.1_1,Eastern Finland,0.04129,0.1523,full_february,DAY_OF_WEEK
2020-03-03,FIN,GADM,FIN.1_1,Eastern Finland,-0.016659999999999998,0.157,full_february,DAY_OF_WEEK
2020-03-04,FIN,GADM,FIN.1_1,Eastern Finland,0.00115,0.15103,full_february,DAY_OF_WEEK
2020-03-05,FIN,GADM,FIN.1_1,Eastern Finland,-0.05467,0.15897999999999998,full_february,DAY_OF_WEEK
2020-03-06,FIN,GADM,FIN.1_1,Eastern Finland,-0.05869,0.1423,full_february,DAY_OF_WEEK
2020-03-07,FIN,GADM,FIN.1_1,Eastern Finland,-0.00229,0.18583,full_february,DAY_OF_WEEK
2020-03-08,FIN,GADM,FIN.1_1,Eastern Finland,0.01941,0.20556999999999997,full_february,DAY_OF_WEEK
2020-03-09,FIN,GADM,FIN.1_1,Eastern Finland,0.01904,0.14001,full_february,DAY_OF_WEEK
2020-03-10,FIN,GADM,FIN.1_1,Eastern Finland,-0.0235,0.14243,full_february,DAY_OF_WEEK
2020-03-11,FIN,GADM,FIN.1_1,Eastern Finland,0.0032600000000000003,0.1413,full_february,DAY_OF_WEEK
2020-03-12,FIN,GADM,FIN.1_1,Eastern Finland,-0.02051,0.14038,full_february,DAY_OF_WEEK
2020-03-13,FIN,GADM,FIN.1_1,Eastern Finland,-0.0564,0.13184,full_february,DAY_OF_WEEK
2020-03-14,FIN,GADM,FIN.1_1,Eastern Finland,-0.10319,0.2208,full_february,DAY_OF_WEEK
2020-03-15,FIN,GADM,FIN.1_1,Eastern Finland,-0.10972,0.25409,full_february,DAY_OF_WEEK
2020-03-16,FIN,GADM,FIN.1_1,Eastern Finland,-0.07167000000000001,0.17602,full_february,DAY_OF_WEEK
2020-03-17,FIN,GADM,FIN.1_1,Eastern Finland,-0.13906,0.19535,full_february,DAY_OF_WEEK
2020-03-18,FIN,GADM,FIN.1_1,Eastern Finland,-0.15504,0.20731999999999998,full_february,DAY_OF_WEEK
2020-03-19,FIN,GADM,FIN.1_1,Eastern Finland,-0.18442,0.21397,full_february,DAY_OF_WEEK
2020-03-20,FIN,GADM,FIN.1_1,Eastern Finland,-0.20135,0.20139,full_february,DAY_OF_WEEK
2020-03-21,FIN,GADM,FIN.1_1,Eastern Finland,-0.1924,0.25748000000000004,full_february,DAY_OF_WEEK
2020-03-22,FIN,GADM,FIN.1_1,Eastern Finland,-0.1751,0.28104,full_february,DAY_OF_WEEK
2020-03-23,FIN,GADM,FIN.1_1,Eastern Finland,-0.166,0.22476999999999997,full_february,DAY_OF_WEEK
2020-03-24,FIN,GADM,FIN.1_1,Eastern Finland,-0.18397,0.22926,full_february,DAY_OF_WEEK
2020-03-25,FIN,GADM,FIN.1_1,Eastern Finland,-0.18813,0.22826999999999997,full_february,DAY_OF_WEEK
2020-03-26,FIN,GADM,FIN.1_1,Eastern Finland,-0.19664,0.23106999999999997,full_february,DAY_OF_WEEK
2020-03-27,FIN,GADM,FIN.1_1,Eastern Finland,-0.21228000000000002,0.20461,full_february,DAY_OF_WEEK
2020-03-28,FIN,GADM,FIN.1_1,Eastern Finland,-0.21741999999999997,0.26674000000000003,full_february,DAY_OF_WEEK
2020-03-29,FIN,GADM,FIN.1_1,Eastern Finland,-0.24081999999999998,0.30796999999999997,full_february,DAY_OF_WEEK
2020-03-30,FIN,GADM,FIN.1_1,Eastern Finland,-0.15464,0.22274000000000002,full_february,DAY_OF_WEEK
2020-03-31,FIN,GADM,FIN.1_1,Eastern Finland,-0.23053,0.24711999999999998,full_february,DAY_OF_WEEK
2020-04-01,FIN,GADM,FIN.1_1,Eastern Finland,-0.22293000000000002,0.23924,full_february,DAY_OF_WEEK
2020-04-02,FIN,GADM,FIN.1_1,Eastern Finland,-0.23545,0.24345,full_february,DAY_OF_WEEK
2020-04-03,FIN,GADM,FIN.1_1,Eastern Finland,-0.2489,0.2266,full_february,DAY_OF_WEEK
2020-04-04,FIN,GADM,FIN.1_1,Eastern Finland,-0.20955,0.27335,full_february,DAY_OF_WEEK
2020-04-05,FIN,GADM,FIN.1_1,Eastern Finland,-0.20533,0.29699000000000003,full_february,DAY_OF_WEEK
2020-04-06,FIN,GADM,FIN.1_1,Eastern Finland,-0.18464,0.24315,full_february,DAY_OF_WEEK
2020-04-07,FIN,GADM,FIN.1_1,Eastern Finland,-0.13293,0.20925,full_february,DAY_OF_WEEK
2020-04-08,FIN,GADM,FIN.1_1,Eastern Finland,-0.12435,0.20294,full_february,DAY_OF_WEEK
2020-04-09,FIN,GADM,FIN.1_1,Eastern Finland,-0.12997,0.20864000000000002,full_february,DAY_OF_WEEK
2020-04-10,FIN,GADM,FIN.1_1,Eastern Finland,-0.3573,0.28488,full_february,DAY_OF_WEEK
2020-04-11,FIN,GADM,FIN.1_1,Eastern Finland,-0.22165,0.26159,full_february,DAY_OF_WEEK
2020-04-12,FIN,GADM,FIN.1_1,Eastern Finland,-0.34019,0.35858,full_february,DAY_OF_WEEK
2020-04-13,FIN,GADM,FIN.1_1,Eastern Finland,-0.31524,0.3077,full_february,DAY_OF_WEEK
2020-04-14,FIN,GADM,FIN.1_1,Eastern Finland,-0.15736,0.21700999999999998,full_february,DAY_OF_WEEK
2020-04-15,FIN,GADM,FIN.1_1,Eastern Finland,-0.14190999999999998,0.21996999999999997,full_february,DAY_OF_WEEK
2020-04-16,FIN,GADM,FIN.1_1,Eastern Finland,-0.15446,0.2128,full_february,DAY_OF_WEEK
2020-04-17,FIN,GADM,FIN.1_1,Eastern Finland,-0.21427,0.21634,full_february,DAY_OF_WEEK
2020-04-18,FIN,GADM,FIN.1_1,Eastern Finland,-0.24683000000000002,0.28919,full_february,DAY_OF_WEEK
2020-04-19,FIN,GADM,FIN.1_1,Eastern Finland,-0.13163,0.27829,full_february,DAY_OF_WEEK
2020-04-20,FIN,GADM,FIN.1_1,Eastern Finland,-0.12666,0.21846,full_february,DAY_OF_WEEK
2020-04-21,FIN,GADM,FIN.1_1,Eastern Finland,-0.08966,0.20155,full_february,DAY_OF_WEEK
2020-04-22,FIN,GADM,FIN.1_1,Eastern Finland,-0.09372,0.19997,full_february,DAY_OF_WEEK
2020-04-23,FIN,GADM,FIN.1_1,Eastern Finland,-0.10327,0.19658,full_february,DAY_OF_WEEK
2020-04-24,FIN,GADM,FIN.1_1,Eastern Finland,-0.1808,0.20698000000000003,full_february,DAY_OF_WEEK
2020-04-25,FIN,GADM,FIN.1_1,Eastern Finland,-0.1639,0.25901,full_february,DAY_OF_WEEK
2020-04-26,FIN,GADM,FIN.1_1,Eastern Finland,-0.16621,0.3009,full_february,DAY_OF_WEEK
2020-04-27,FIN,GADM,FIN.1_1,Eastern Finland,-0.09147999999999999,0.20847,full_february,DAY_OF_WEEK
2020-04-28,FIN,GADM,FIN.1_1,Eastern Finland,-0.11484000000000001,0.21459,full_february,DAY_OF_WEEK
2020-04-29,FIN,GADM,FIN.1_1,Eastern Finland,-0.08482,0.19904000000000002,full_february,DAY_OF_WEEK
2020-04-30,FIN,GADM,FIN.1_1,Eastern Finland,-0.04305,0.18043,full_february,DAY_OF_WEEK
2020-05-01,FIN,GADM,FIN.1_1,Eastern Finland,-0.30453,0.2616,full_february,DAY_OF_WEEK
2020-05-02,FIN,GADM,FIN.1_1,Eastern Finland,-0.14176,0.24336999999999998,full_february,DAY_OF_WEEK
2020-05-03,FIN,GADM,FIN.1_1,Eastern Finland,-0.17569,0.29472,full_february,DAY_OF_WEEK
2020-05-04,FIN,GADM,FIN.1_1,Eastern Finland,-0.02385,0.18463,full_february,DAY_OF_WEEK
2020-05-05,FIN,GADM,FIN.1_1,Eastern Finland,-0.011040000000000001,0.17412,full_february,DAY_OF_WEEK
2020-05-06,FIN,GADM,FIN.1_1,Eastern Finland,-0.016319999999999998,0.18175,full_february,DAY_OF_WEEK
2020-05-07,FIN,GADM,FIN.1_1,Eastern Finland,-0.04759,0.18100000000000002,full_february,DAY_OF_WEEK
2020-05-08,FIN,GADM,FIN.1_1,Eastern Finland,-0.06972,0.17213,full_february,DAY_OF_WEEK
2020-05-09,FIN,GADM,FIN.1_1,Eastern Finland,-0.06377999999999999,0.22785999999999998,full_february,DAY_OF_WEEK
2020-05-10,FIN,GADM,FIN.1_1,Eastern Finland,0.03215,0.22130999999999998,full_february,DAY_OF_WEEK
2020-05-11,FIN,GADM,FIN.1_1,Eastern Finland,-0.17002,0.24088,full_february,DAY_OF_WEEK
2020-05-12,FIN,GADM,FIN.1_1,Eastern Finland,-0.10094,0.20222,full_february,DAY_OF_WEEK
2020-05-13,FIN,GADM,FIN.1_1,Eastern Finland,-0.03032,0.17873,full_february,DAY_OF_WEEK
2020-05-14,FIN,GADM,FIN.1_1,Eastern Finland,-0.04351,0.18218,full_february,DAY_OF_WEEK
2020-05-15,FIN,GADM,FIN.1_1,Eastern Finland,-0.05926,0.16562000000000002,full_february,DAY_OF_WEEK
2020-05-16,FIN,GADM,FIN.1_1,Eastern Finland,-0.11052000000000001,0.24485,full_february,DAY_OF_WEEK
2020-05-17,FIN,GADM,FIN.1_1,Eastern Finland,-0.16566,0.29006,full_february,DAY_OF_WEEK
2020-05-18,FIN,GADM,FIN.1_1,Eastern Finland,0.00158,0.18003,full_february,DAY_OF_WEEK
2020-05-19,FIN,GADM,FIN.1_1,Eastern Finland,-0.017730000000000003,0.1791,full_february,DAY_OF_WEEK
2020-05-20,FIN,GADM,FIN.1_1,Eastern Finland,0.04167,0.16130999999999998,full_february,DAY_OF_WEEK
2020-05-21,FIN,GADM,FIN.1_1,Eastern Finland,-0.13308,0.22776999999999997,full_february,DAY_OF_WEEK
2020-05-22,FIN,GADM,FIN.1_1,Eastern Finland,-0.04287,0.16432,full_february,DAY_OF_WEEK
2020-05-23,FIN,GADM,FIN.1_1,Eastern Finland,0.01251,0.20092000000000002,full_february,DAY_OF_WEEK
2020-05-24,FIN,GADM,FIN.1_1,Eastern Finland,0.09522,0.20886,full_february,DAY_OF_WEEK
2020-05-25,FIN,GADM,FIN.1_1,Eastern Finland,0.09036,0.15619,full_february,DAY_OF_WEEK
2020-05-26,FIN,GADM,FIN.1_1,Eastern Finland,0.06742999999999999,0.15728,full_february,DAY_OF_WEEK
2020-05-27,FIN,GADM,FIN.1_1,Eastern Finland,0.043019999999999996,0.16193,full_february,DAY_OF_WEEK
2020-05-28,FIN,GADM,FIN.1_1,Eastern Finland,0.02075,0.16134,full_february,DAY_OF_WEEK
2020-05-29,FIN,GADM,FIN.1_1,Eastern Finland,0.01039,0.15295999999999998,full_february,DAY_OF_WEEK
2020-05-30,FIN,GADM,FIN.1_1,Eastern Finland,0.04108,0.18863,full_february,DAY_OF_WEEK
2020-05-31,FIN,GADM,FIN.1_1,Eastern Finland,0.05057,0.21545,full_february,DAY_OF_WEEK
2020-06-01,FIN,GADM,FIN.1_1,Eastern Finland,0.09657,0.15078,full_february,DAY_OF_WEEK
2020-06-02,FIN,GADM,FIN.1_1,Eastern Finland,0.07247,0.15427000000000002,full_february,DAY_OF_WEEK
2020-06-03,FIN,GADM,FIN.1_1,Eastern Finland,0.08281000000000001,0.15127000000000002,full_february,DAY_OF_WEEK
2020-06-04,FIN,GADM,FIN.1_1,Eastern Finland,0.037380000000000004,0.1553,full_february,DAY_OF_WEEK
2020-06-05,FIN,GADM,FIN.1_1,Eastern Finland,-0.05107,0.16042,full_february,DAY_OF_WEEK
2020-06-06,FIN,GADM,FIN.1_1,Eastern Finland,-0.020069999999999998,0.20635,full_february,DAY_OF_WEEK
2020-06-07,FIN,GADM,FIN.1_1,Eastern Finland,0.03285,0.21702,full_february,DAY_OF_WEEK
2020-06-08,FIN,GADM,FIN.1_1,Eastern Finland,0.03973,0.15616,full_february,DAY_OF_WEEK
2020-06-09,FIN,GADM,FIN.1_1,Eastern Finland,-0.00396,0.16558,full_february,DAY_OF_WEEK
2020-06-10,FIN,GADM,FIN.1_1,Eastern Finland,0.07236000000000001,0.1484,full_february,DAY_OF_WEEK
2020-06-11,FIN,GADM,FIN.1_1,Eastern Finland,0.06656000000000001,0.14687999999999998,full_february,DAY_OF_WEEK
2020-06-12,FIN,GADM,FIN.1_1,Eastern Finland,0.02332,0.13643,full_february,DAY_OF_WEEK
2020-06-13,FIN,GADM,FIN.1_1,Eastern Finland,0.06331,0.17942,full_february,DAY_OF_WEEK
2020-06-14,FIN,GADM,FIN.1_1,Eastern Finland,0.12349,0.19458,full_february,DAY_OF_WEEK
2020-06-15,FIN,GADM,FIN.1_1,Eastern Finland,0.12753,0.14395,full_february,DAY_OF_WEEK
2020-06-16,FIN,GADM,FIN.1_1,Eastern Finland,0.08084,0.14628,full_february,DAY_OF_WEEK
2020-06-17,FIN,GADM,FIN.1_1,Eastern Finland,0.12227,0.13788,full_february,DAY_OF_WEEK
2020-06-18,FIN,GADM,FIN.1_1,Eastern Finland,0.07376,0.14299,full_february,DAY_OF_WEEK
2020-06-19,FIN,GADM,FIN.1_1,Eastern Finland,-0.18636,0.18411,full_february,DAY_OF_WEEK
2020-06-20,FIN,GADM,FIN.1_1,Eastern Finland,-0.14256,0.2163,full_february,DAY_OF_WEEK
2020-06-21,FIN,GADM,FIN.1_1,Eastern Finland,0.1357,0.18654,full_february,DAY_OF_WEEK
2020-06-22,FIN,GADM,FIN.1_1,Eastern Finland,0.11404,0.15134,full_february,DAY_OF_WEEK
2020-06-23,FIN,GADM,FIN.1_1,Eastern Finland,0.07351,0.15283,full_february,DAY_OF_WEEK
2020-06-24,FIN,GADM,FIN.1_1,Eastern Finland,0.07633,0.15200999999999998,full_february,DAY_OF_WEEK
2020-06-25,FIN,GADM,FIN.1_1,Eastern Finland,0.06171,0.15383,full_february,DAY_OF_WEEK
2020-06-26,FIN,GADM,FIN.1_1,Eastern Finland,0.00922,0.1417,full_february,DAY_OF_WEEK
2020-06-27,FIN,GADM,FIN.1_1,Eastern Finland,0.06462999999999999,0.17369,full_february,DAY_OF_WEEK
2020-06-28,FIN,GADM,FIN.1_1,Eastern Finland,0.10957,0.1957,full_february,DAY_OF_WEEK
2020-06-29,FIN,GADM,FIN.1_1,Eastern Finland,0.10617,0.16072999999999998,full_february,DAY_OF_WEEK
2020-06-30,FIN,GADM,FIN.1_1,Eastern Finland,-0.09389,0.20077,full_february,DAY_OF_WEEK
2020-07-01,FIN,GADM,FIN.1_1,Eastern Finland,0.00253,0.16341,full_february,DAY_OF_WEEK
2020-07-02,FIN,GADM,FIN.1_1,Eastern Finland,0.0484,0.15156,full_february,DAY_OF_WEEK
2020-07-03,FIN,GADM,FIN.1_1,Eastern Finland,-0.01577,0.14956,full_february,DAY_OF_WEEK
2020-07-04,FIN,GADM,FIN.1_1,Eastern Finland,0.01086,0.19316,full_february,DAY_OF_WEEK
2020-07-05,FIN,GADM,FIN.1_1,Eastern Finland,0.05585,0.21268,full_february,DAY_OF_WEEK
2020-07-06,FIN,GADM,FIN.1_1,Eastern Finland,0.04242,0.17437,full_february,DAY_OF_WEEK
2020-07-07,FIN,GADM,FIN.1_1,Eastern Finland,0.013309999999999999,0.16833,full_february,DAY_OF_WEEK
2020-07-08,FIN,GADM,FIN.1_1,Eastern Finland,0.059489999999999994,0.16052,full_february,DAY_OF_WEEK
2020-07-09,FIN,GADM,FIN.1_1,Eastern Finland,0.02223,0.16153,full_february,DAY_OF_WEEK
2020-07-10,FIN,GADM,FIN.1_1,Eastern Finland,-0.01524,0.1578,full_february,DAY_OF_WEEK
2020-07-11,FIN,GADM,FIN.1_1,Eastern Finland,-0.054360000000000006,0.21741,full_february,DAY_OF_WEEK
2020-07-12,FIN,GADM,FIN.1_1,Eastern Finland,0.10085,0.20462,full_february,DAY_OF_WEEK
2020-07-13,FIN,GADM,FIN.1_1,Eastern Finland,0.05976,0.17037,full_february,DAY_OF_WEEK
2020-07-14,FIN,GADM,FIN.1_1,Eastern Finland,0.00945,0.17122,full_february,DAY_OF_WEEK
2020-07-15,FIN,GADM,FIN.1_1,Eastern Finland,0.10390999999999999,0.15209,full_february,DAY_OF_WEEK
2020-07-16,FIN,GADM,FIN.1_1,Eastern Finland,0.08817,0.14829,full_february,DAY_OF_WEEK
2020-07-17,FIN,GADM,FIN.1_1,Eastern Finland,0.03934,0.14134000000000002,full_february,DAY_OF_WEEK
2020-07-18,FIN,GADM,FIN.1_1,Eastern Finland,0.10422000000000001,0.16497,full_february,DAY_OF_WEEK
2020-07-19,FIN,GADM,FIN.1_1,Eastern Finland,0.16599,0.18644000000000002,full_february,DAY_OF_WEEK
2020-07-20,FIN,GADM,FIN.1_1,Eastern Finland,0.08449,0.161,full_february,DAY_OF_WEEK
2020-07-21,FIN,GADM,FIN.1_1,Eastern Finland,0.02026,0.16432,full_february,DAY_OF_WEEK
2020-07-22,FIN,GADM,FIN.1_1,Eastern Finland,-0.03023,0.18269000000000002,full_february,DAY_OF_WEEK
2020-07-23,FIN,GADM,FIN.1_1,Eastern Finland,-0.034260000000000006,0.1882,full_february,DAY_OF_WEEK
2020-07-24,FIN,GADM,FIN.1_1,Eastern Finland,-0.049760000000000006,0.16297999999999999,full_february,DAY_OF_WEEK
2020-07-25,FIN,GADM,FIN.1_1,Eastern Finland,-0.04596,0.21203000000000002,full_february,DAY_OF_WEEK
2020-07-26,FIN,GADM,FIN.1_1,Eastern Finland,0.09300000000000001,0.20115,full_february,DAY_OF_WEEK
2020-07-27,FIN,GADM,FIN.1_1,Eastern Finland,0.08094,0.15482,full_february,DAY_OF_WEEK
2020-07-28,FIN,GADM,FIN.1_1,Eastern Finland,0.0512,0.16689,full_february,DAY_OF_WEEK
2020-07-29,FIN,GADM,FIN.1_1,Eastern Finland,0.00865,0.17293,full_february,DAY_OF_WEEK
2020-07-30,FIN,GADM,FIN.1_1,Eastern Finland,-0.01825,0.16944,full_february,DAY_OF_WEEK
2020-07-31,FIN,GADM,FIN.1_1,Eastern Finland,0.006,0.14969000000000002,full_february,DAY_OF_WEEK
2020-08-01,FIN,GADM,FIN.1_1,Eastern Finland,0.07347999999999999,0.17255,full_february,DAY_OF_WEEK
2020-08-02,FIN,GADM,FIN.1_1,Eastern Finland,0.04257,0.215,full_february,DAY_OF_WEEK
2020-08-03,FIN,GADM,FIN.1_1,Eastern Finland,0.07768,0.15266,full_february,DAY_OF_WEEK
2020-08-04,FIN,GADM,FIN.1_1,Eastern Finland,0.03963,0.15567,full_february,DAY_OF_WEEK
2020-08-05,FIN,GADM,FIN.1_1,Eastern Finland,0.04782,0.15794,full_february,DAY_OF_WEEK
2020-08-06,FIN,GADM,FIN.1_1,Eastern Finland,0.033319999999999995,0.1491,full_february,DAY_OF_WEEK
2020-08-07,FIN,GADM,FIN.1_1,Eastern Finland,0.027260000000000003,0.13474,full_february,DAY_OF_WEEK
2020-08-08,FIN,GADM,FIN.1_1,Eastern Finland,0.09702999999999999,0.16676,full_february,DAY_OF_WEEK
2020-08-09,FIN,GADM,FIN.1_1,Eastern Finland,0.11665,0.18834,full_february,DAY_OF_WEEK
2020-08-10,FIN,GADM,FIN.1_1,Eastern Finland,0.0857,0.15082,full_february,DAY_OF_WEEK
2020-08-11,FIN,GADM,FIN.1_1,Eastern Finland,0.019819999999999997,0.15655,full_february,DAY_OF_WEEK
2020-08-12,FIN,GADM,FIN.1_1,Eastern Finland,0.05795,0.14914000000000002,full_february,DAY_OF_WEEK
2020-08-13,FIN,GADM,FIN.1_1,Eastern Finland,0.04198,0.14332,full_february,DAY_OF_WEEK
2020-08-14,FIN,GADM,FIN.1_1,Eastern Finland,0.03805,0.13467,full_february,DAY_OF_WEEK
2020-08-15,FIN,GADM,FIN.1_1,Eastern Finland,0.061860000000000005,0.17607,full_february,DAY_OF_WEEK
2020-08-16,FIN,GADM,FIN.1_1,Eastern Finland,0.10500999999999999,0.19464,full_february,DAY_OF_WEEK
2020-08-17,FIN,GADM,FIN.1_1,Eastern Finland,0.09065,0.14673,full_february,DAY_OF_WEEK
2020-08-18,FIN,GADM,FIN.1_1,Eastern Finland,0.05507000000000001,0.14346,full_february,DAY_OF_WEEK
2020-08-19,FIN,GADM,FIN.1_1,Eastern Finland,0.0552,0.14602,full_february,DAY_OF_WEEK
2020-08-20,FIN,GADM,FIN.1_1,Eastern Finland,0.053360000000000005,0.1397,full_february,DAY_OF_WEEK
2020-08-21,FIN,GADM,FIN.1_1,Eastern Finland,0.03966,0.13225,full_february,DAY_OF_WEEK
2020-08-22,FIN,GADM,FIN.1_1,Eastern Finland,0.036910000000000005,0.1839,full_february,DAY_OF_WEEK
2020-08-23,FIN,GADM,FIN.1_1,Eastern Finland,0.051570000000000005,0.21004,full_february,DAY_OF_WEEK
2020-08-24,FIN,GADM,FIN.1_1,Eastern Finland,0.030080000000000003,0.16257,full_february,DAY_OF_WEEK
2020-08-25,FIN,GADM,FIN.1_1,Eastern Finland,0.043019999999999996,0.14595,full_february,DAY_OF_WEEK
2020-08-26,FIN,GADM,FIN.1_1,Eastern Finland,0.04736,0.15181,full_february,DAY_OF_WEEK
2020-08-27,FIN,GADM,FIN.1_1,Eastern Finland,0.03638,0.14579,full_february,DAY_OF_WEEK
2020-08-28,FIN,GADM,FIN.1_1,Eastern Finland,0.00877,0.13806,full_february,DAY_OF_WEEK
2020-08-29,FIN,GADM,FIN.1_1,Eastern Finland,0.06639,0.1757,full_february,DAY_OF_WEEK
2020-08-30,FIN,GADM,FIN.1_1,Eastern Finland,0.06343,0.21011,full_february,DAY_OF_WEEK
2020-08-31,FIN,GADM,FIN.1_1,Eastern Finland,0.06788999999999999,0.15115,full_february,DAY_OF_WEEK
2020-09-01,FIN,GADM,FIN.1_1,Eastern Finland,0.07194,0.13923,full_february,DAY_OF_WEEK
2020-09-02,FIN,GADM,FIN.1_1,Eastern Finland,0.06131,0.14232,full_february,DAY_OF_WEEK
2020-09-03,FIN,GADM,FIN.1_1,Eastern Finland,0.02195,0.14049,full_february,DAY_OF_WEEK
2020-09-04,FIN,GADM,FIN.1_1,Eastern Finland,-0.00449,0.1352,full_february,DAY_OF_WEEK
2020-09-05,FIN,GADM,FIN.1_1,Eastern Finland,-0.00958,0.19906,full_february,DAY_OF_WEEK
2020-09-06,FIN,GADM,FIN.1_1,Eastern Finland,0.02281,0.21631999999999998,full_february,DAY_OF_WEEK
2020-09-07,FIN,GADM,FIN.1_1,Eastern Finland,0.06348999999999999,0.14633,full_february,DAY_OF_WEEK
2020-09-08,FIN,GADM,FIN.1_1,Eastern Finland,-0.00939,0.15419000000000002,full_february,DAY_OF_WEEK
2020-09-09,FIN,GADM,FIN.1_1,Eastern Finland,0.01957,0.14376,full_february,DAY_OF_WEEK
2020-09-10,FIN,GADM,FIN.1_1,Eastern Finland,-0.08757000000000001,0.16959000000000002,full_february,DAY_OF_WEEK
2020-09-11,FIN,GADM,FIN.1_1,Eastern Finland,-0.01706,0.13034,full_february,DAY_OF_WEEK
2020-09-12,FIN,GADM,FIN.1_1,Eastern Finland,-0.064,0.20153,full_february,DAY_OF_WEEK
2020-09-13,FIN,GADM,FIN.1_1,Eastern Finland,-0.046669999999999996,0.22369,full_february,DAY_OF_WEEK
2020-09-14,FIN,GADM,FIN.1_1,Eastern Finland,0.04092,0.13592,full_february,DAY_OF_WEEK
2020-09-15,FIN,GADM,FIN.1_1,Eastern Finland,0.04902,0.13380999999999998,full_february,DAY_OF_WEEK
2020-09-16,FIN,GADM,FIN.1_1,Eastern Finland,-0.06762,0.16655,full_february,DAY_OF_WEEK
2020-09-17,FIN,GADM,FIN.1_1,Eastern Finland,-0.11821,0.17606,full_february,DAY_OF_WEEK
2020-09-18,FIN,GADM,FIN.1_1,Eastern Finland,-0.02174,0.13264,full_february,DAY_OF_WEEK
2020-09-19,FIN,GADM,FIN.1_1,Eastern Finland,-0.00647,0.18867,full_february,DAY_OF_WEEK
2020-09-20,FIN,GADM,FIN.1_1,Eastern Finland,0.01414,0.22066999999999998,full_february,DAY_OF_WEEK
2020-09-21,FIN,GADM,FIN.1_1,Eastern Finland,0.01545,0.15739,full_february,DAY_OF_WEEK
2020-09-22,FIN,GADM,FIN.1_1,Eastern Finland,-0.00913,0.14675,full_february,DAY_OF_WEEK
2020-09-23,FIN,GADM,FIN.1_1,Eastern Finland,0.01541,0.14683,full_february,DAY_OF_WEEK
2020-09-24,FIN,GADM,FIN.1_1,Eastern Finland,-0.01035,0.13995,full_february,DAY_OF_WEEK
2020-09-25,FIN,GADM,FIN.1_1,Eastern Finland,-0.04285,0.14236,full_february,DAY_OF_WEEK
2020-09-26,FIN,GADM,FIN.1_1,Eastern Finland,0.00236,0.18375,full_february,DAY_OF_WEEK
2020-09-27,FIN,GADM,FIN.1_1,Eastern Finland,0.04286,0.20644,full_february,DAY_OF_WEEK
2020-09-28,FIN,GADM,FIN.1_1,Eastern Finland,0.03669,0.15118,full_february,DAY_OF_WEEK
2020-09-29,FIN,GADM,FIN.1_1,Eastern Finland,-0.00042,0.14902,full_february,DAY_OF_WEEK
2020-09-30,FIN,GADM,FIN.1_1,Eastern Finland,0.00404,0.15285,full_february,DAY_OF_WEEK
2020-10-01,FIN,GADM,FIN.1_1,Eastern Finland,0.0228,0.1405,full_february,DAY_OF_WEEK
2020-10-02,FIN,GADM,FIN.1_1,Eastern Finland,-0.0194,0.13341,full_february,DAY_OF_WEEK
2020-10-03,FIN,GADM,FIN.1_1,Eastern Finland,-0.00526,0.1971,full_february,DAY_OF_WEEK
2020-10-04,FIN,GADM,FIN.1_1,Eastern Finland,0.00119,0.22960999999999998,full_february,DAY_OF_WEEK
2020-10-05,FIN,GADM,FIN.1_1,Eastern Finland,-0.02275,0.16363,full_february,DAY_OF_WEEK
2020-10-06,FIN,GADM,FIN.1_1,Eastern Finland,-0.0713,0.1734,full_february,DAY_OF_WEEK
2020-10-07,FIN,GADM,FIN.1_1,Eastern Finland,-0.0048200000000000005,0.15463,full_february,DAY_OF_WEEK
2020-10-08,FIN,GADM,FIN.1_1,Eastern Finland,-0.039330000000000004,0.15342,full_february,DAY_OF_WEEK
2020-10-09,FIN,GADM,FIN.1_1,Eastern Finland,-0.052360000000000004,0.15188,full_february,DAY_OF_WEEK
2020-10-10,FIN,GADM,FIN.1_1,Eastern Finland,-0.05148,0.20989000000000002,full_february,DAY_OF_WEEK
2020-10-11,FIN,GADM,FIN.1_1,Eastern Finland,-0.1112,0.2619,full_february,DAY_OF_WEEK
2020-10-12,FIN,GADM,FIN.1_1,Eastern Finland,-0.04115,0.17654,full_february,DAY_OF_WEEK
2020-10-13,FIN,GADM,FIN.1_1,Eastern Finland,-0.0756,0.18064000000000002,full_february,DAY_OF_WEEK
2020-10-14,FIN,GADM,FIN.1_1,Eastern Finland,-0.02487,0.16548,full_february,DAY_OF_WEEK
2020-10-15,FIN,GADM,FIN.1_1,Eastern Finland,-0.03322,0.16707,full_february,DAY_OF_WEEK
2020-10-16,FIN,GADM,FIN.1_1,Eastern Finland,-0.06861,0.15879000000000001,full_february,DAY_OF_WEEK
2020-10-17,FIN,GADM,FIN.1_1,Eastern Finland,-0.06786,0.22595,full_february,DAY_OF_WEEK
2020-10-18,FIN,GADM,FIN.1_1,Eastern Finland,-0.13488,0.27316999999999997,full_february,DAY_OF_WEEK
2020-10-19,FIN,GADM,FIN.1_1,Eastern Finland,-0.06242,0.18175999999999998,full_february,DAY_OF_WEEK
2020-10-20,FIN,GADM,FIN.1_1,Eastern Finland,-0.058839999999999996,0.1698,full_february,DAY_OF_WEEK
2020-10-21,FIN,GADM,FIN.1_1,Eastern Finland,-0.0746,0.17639000000000002,full_february,DAY_OF_WEEK
